date,avg(count)
2020-11-10T15,14.65
2020-11-10T16,15.4
2020-11-10T17,63.725
2020-11-10T18,46.025
2020-11-10T19,27.275
2020-11-10T20,84.025
2020-11-10T21,58.475
2020-11-10T22,31.85
2020-11-10T23,10.1
2020-11-11T00,4.7
2020-11-11T01,3.475
2020-11-11T02,1.825
2020-11-11T03,2.25
2020-11-11T04,1.75
2020-11-11T05,2.925
2020-11-11T06,5.05
2020-11-11T07,6.95
2020-11-11T08,20.875
2020-11-11T09,14.55
2020-11-11T10,13.225
2020-11-11T11,14.925
2020-11-11T12,17.075
2020-11-11T13,13.775
2020-11-11T14,10.45
2020-11-11T15,14.075
2020-11-11T16,13.4
2020-11-11T17,12
2020-11-11T18,19.5
2020-11-11T19,17.3
2020-11-11T20,21.275
2020-11-11T21,20.025
2020-11-11T22,18
2020-11-11T23,8.275
2020-11-12T00,3.725
2020-11-12T01,2.625
2020-11-12T02,1.35
2020-11-12T03,1.275
2020-11-12T04,1.475
2020-11-12T05,6.25
2020-11-12T06,19.5
2020-11-12T07,80.975
2020-11-12T08,172.15
2020-11-12T09,63.35
2020-11-12T10,111.75
2020-11-12T11,16.25
2020-11-12T12,23.025
2020-11-12T13,18.7
2020-11-12T14,27.55
2020-11-12T15,13.475
2020-11-12T16,30.875
2020-11-12T17,60.875
2020-11-12T18,36.2
2020-11-12T19,33.625
2020-11-12T20,88.425
2020-11-12T21,67.825
2020-11-12T22,30.475
2020-11-12T23,11.625
2020-11-13T00,4.375
2020-11-13T01,2.475
2020-11-13T02,2.175
2020-11-13T03,0.9
2020-11-13T04,1.725
2020-11-13T05,5.05
2020-11-13T06,15.725
2020-11-13T07,72.125
2020-11-13T08,134.225
2020-11-13T09,57.85
2020-11-13T10,89.9
2020-11-13T11,13.85
2020-11-13T12,26.35
2020-11-13T13,11.75
2020-11-13T14,17.15
2020-11-13T15,15.725
2020-11-13T16,35.875
2020-11-13T17,43.2
2020-11-13T18,30.4
2020-11-13T19,31.25
2020-11-13T20,77.125
2020-11-13T21,54.825
2020-11-13T22,25.65
2020-11-13T23,14.125
2020-11-14T00,4.1
2020-11-14T01,3.5
2020-11-14T02,3.1
2020-11-14T03,1.725
2020-11-14T04,2.25
2020-11-14T05,4
2020-11-14T06,4.475
2020-11-14T07,11.3
2020-11-14T08,19.225
2020-11-14T09,13.125
2020-11-14T10,18.175
2020-11-14T11,22.9
2020-11-14T12,29.5
2020-11-14T13,15.55
2020-11-14T14,18.025
2020-11-14T15,25
2020-11-14T16,15.05
2020-11-14T17,19.225
2020-11-14T18,35.05
2020-11-14T19,23.45
2020-11-14T20,27.9
2020-11-14T21,22.3
2020-11-14T22,21.225
2020-11-14T23,7.725
2020-11-15T00,3.975
2020-11-15T01,3.625
2020-11-15T02,2.975
2020-11-15T03,2.2
2020-11-15T04,1.575
2020-11-15T05,1.675
2020-11-15T06,3.525
2020-11-15T07,4.65
2020-11-15T08,8.9
2020-11-15T09,14.05
2020-11-15T10,18.975
2020-11-15T11,9.35
2020-11-15T12,12.45
2020-11-15T13,16.95
2020-11-15T14,8.575
2020-11-15T15,10.475
2020-11-15T16,19.75
2020-11-15T17,13.15
2020-11-15T18,14.4
2020-11-15T19,15.05
2020-11-15T20,11.55
2020-11-15T21,11.2
2020-11-15T22,17.45
2020-11-15T23,6.65
2020-11-16T00,2.425
2020-11-16T01,1.65
2020-11-16T02,1.175
2020-11-16T03,0.925
2020-11-16T04,1.275
2020-11-16T05,5.45
2020-11-16T06,18.55
2020-11-16T07,79.775
2020-11-16T08,165.575
2020-11-16T09,68.8
2020-11-16T10,109.45
2020-11-16T11,15.275
2020-11-16T12,19.6
2020-11-16T13,11.425
2020-11-16T14,15.675
2020-11-16T15,12
2020-11-16T16,31.05
2020-11-16T17,62.25
2020-11-16T18,48.575
2020-11-16T19,35.075
2020-11-16T20,93.8
2020-11-16T21,59.8
2020-11-16T22,30.1
2020-11-16T23,9.825
2020-11-17T00,4.725
2020-11-17T01,2.25
2020-11-17T02,1.575
2020-11-17T03,0.825
2020-11-17T04,1.4
2020-11-17T05,5.875
2020-11-17T06,18.6
2020-11-17T07,85.275
2020-11-17T08,165
2020-11-17T09,60.8
2020-11-17T10,114.075
2020-11-17T11,17.825
2020-11-17T12,20.275
2020-11-17T13,13.925
2020-11-17T14,17.975
2020-11-17T15,14.725
2020-11-17T16,34.45
2020-11-17T17,72.35
2020-11-17T18,44.425
2020-11-17T19,40.9
2020-11-17T20,91.1
2020-11-17T21,71.575
2020-11-17T22,33.775
2020-11-17T23,12.35
2020-11-18T00,6
2020-11-18T01,3.4
2020-11-18T02,2.025
2020-11-18T03,1.45
2020-11-18T04,1.525
2020-11-18T05,5.75
2020-11-18T06,17.325
2020-11-18T07,81.075
2020-11-18T08,158.875
2020-11-18T09,55.5
2020-11-18T10,103.15
2020-11-18T11,13.825
2020-11-18T12,35.5
2020-11-18T13,14.225
2020-11-18T14,21.05
2020-11-18T15,15.35
2020-11-18T16,24.25
2020-11-18T17,49.5
2020-11-18T18,41.425
2020-11-18T19,27.425
2020-11-18T20,93.3
2020-11-18T21,64.025
2020-11-18T22,32.95
2020-11-18T23,11.15
2020-11-19T00,6.75
2020-11-19T01,3.4
2020-11-19T02,2.475
2020-11-19T03,1.8
2020-11-19T04,1.625
2020-11-19T05,6.275
2020-11-19T06,17.075
2020-11-19T07,80.35
2020-11-19T08,172.425
2020-11-19T09,57.775
2020-11-19T10,116.1
2020-11-19T11,15.325
2020-11-19T12,23.25
2020-11-19T13,12.8
2020-11-19T14,24.05
2020-11-19T15,14.925
2020-11-19T16,27.525
2020-11-19T17,57.7
2020-11-19T18,41.75
2020-11-19T19,32.95
2020-11-19T20,87.775
2020-11-19T21,61.475
2020-11-19T22,27.6
2020-11-19T23,11.35
2020-11-20T00,5.175
2020-11-20T01,3.65
2020-11-20T02,1.7
2020-11-20T03,1.65
2020-11-20T04,1.625
2020-11-20T05,4.8
2020-11-20T06,16.45
2020-11-20T07,68.25
2020-11-20T08,146.375
2020-11-20T09,49.575
2020-11-20T10,89.625
2020-11-20T11,13.5
2020-11-20T12,25.975
2020-11-20T13,15.675
2020-11-20T14,14.25
2020-11-20T15,15.35
2020-11-20T16,32.8
2020-11-20T17,40.1
2020-11-20T18,28.075
2020-11-20T19,32.975
2020-11-20T20,76.175
2020-11-20T21,56.75
2020-11-20T22,25.5
2020-11-20T23,14.375
2020-11-21T00,4.825
2020-11-21T01,3.675
2020-11-21T02,4.55
2020-11-21T03,2.625
2020-11-21T04,1.575
2020-11-21T05,3.925
2020-11-21T06,5.275
2020-11-21T07,9.8
2020-11-21T08,19
2020-11-21T09,16.575
2020-11-21T10,18.925
2020-11-21T11,24.4
2020-11-21T12,25.1
2020-11-21T13,16.15
2020-11-21T14,35.45
2020-11-21T15,29.4
2020-11-21T16,25.4
2020-11-21T17,26.775
2020-11-21T18,48.775
2020-11-21T19,22.45
2020-11-21T20,27.45
2020-11-21T21,25.175
2020-11-21T22,23.35
2020-11-21T23,6.75
2020-11-22T00,4.5
2020-11-22T01,3.875
2020-11-22T02,3.475
2020-11-22T03,2.625
2020-11-22T04,1.525
2020-11-22T05,2.55
2020-11-22T06,3.75
2020-11-22T07,4.375
2020-11-22T08,8.825
2020-11-22T09,14.075
2020-11-22T10,23.225
2020-11-22T11,19.625
2020-11-22T12,21.25
2020-11-22T13,18.625
2020-11-22T14,16.575
2020-11-22T15,30
2020-11-22T16,16.3
2020-11-22T17,28.125
2020-11-22T18,25.625
2020-11-22T19,19.525
2020-11-22T20,17.875
2020-11-22T21,10.9
2020-11-22T22,16.675
2020-11-22T23,10.275
2020-11-23T00,3.25
2020-11-23T01,2.25
2020-11-23T02,1.2
2020-11-23T03,1.275
2020-11-23T04,1.575
2020-11-23T05,5.175
2020-11-23T06,16.925
2020-11-23T07,76.525
2020-11-23T08,133.55
2020-11-23T09,66.35
2020-11-23T10,90.475
2020-11-23T11,13.375
2020-11-23T12,27.55
2020-11-23T13,14.275
2020-11-23T14,18.25
2020-11-23T15,12.775
2020-11-23T16,31.725
2020-11-23T17,52.75
2020-11-23T18,41.225
2020-11-23T19,28.625
2020-11-23T20,89.625
2020-11-23T21,58.025
2020-11-23T22,30.325
2020-11-23T23,8.85
2020-11-24T00,5.725
2020-11-24T01,2.65
2020-11-24T02,2.3
2020-11-24T03,1.025
2020-11-24T04,1.575
2020-11-24T05,6.425
2020-11-24T06,18.05
2020-11-24T07,84.6
2020-11-24T08,173.65
2020-11-24T09,64.2
2020-11-24T10,120.35
2020-11-24T11,18.35
2020-11-24T12,26.975
2020-11-24T13,13.65
2020-11-24T14,15.55
2020-11-24T15,13.225
2020-11-24T16,30.425
2020-11-24T17,54.15
2020-11-24T18,56.625
2020-11-24T19,29.35
2020-11-24T20,111.725
2020-11-24T21,65.05
2020-11-24T22,33.075
2020-11-24T23,9.075
2020-11-25T00,7.3
2020-11-25T01,3.2
2020-11-25T02,2.85
2020-11-25T03,1.1
2020-11-25T04,1.45
2020-11-25T05,5.725
2020-11-25T06,17.025
2020-11-25T07,80.5
2020-11-25T08,150.625
2020-11-25T09,44.05
2020-11-25T10,111.325
2020-11-25T11,14.65
2020-11-25T12,34.25
2020-11-25T13,13.625
2020-11-25T14,19.7
2020-11-25T15,14.375
2020-11-25T16,25.85
2020-11-25T17,48.025
2020-11-25T18,54
2020-11-25T19,21.1
2020-11-25T20,98.225
2020-11-25T21,65.65
2020-11-25T22,31.525
2020-11-25T23,10.7
2020-11-26T00,7.375
2020-11-26T01,5.1
2020-11-26T02,2.275
2020-11-26T03,1.575
2020-11-26T04,1.725
2020-11-26T05,5.375
2020-11-26T06,16.95
2020-11-26T07,82.825
2020-11-26T08,165.475
2020-11-26T09,51.7
2020-11-26T10,112.7
2020-11-26T11,23.075
2020-11-26T12,30.1
2020-11-26T13,15.9
2020-11-26T14,23.15
2020-11-26T15,12.75
2020-11-26T16,36.125
2020-11-26T17,46.975
2020-11-26T18,45.7
2020-11-26T19,25.1
2020-11-26T20,101.625
2020-11-26T21,74.45
2020-11-26T22,29.4
2020-11-26T23,11.575
2020-11-27T00,7.5
2020-11-27T01,3.975
2020-11-27T02,3.05
2020-11-27T03,1.625
2020-11-27T04,1.45
2020-11-27T05,5.975
2020-11-27T06,15.875
2020-11-27T07,70.875
2020-11-27T08,141.975
2020-11-27T09,43.725
2020-11-27T10,94.25
2020-11-27T11,15.7
2020-11-27T12,29.1
2020-11-27T13,14.375
2020-11-27T14,14.7
2020-11-27T15,16.75
2020-11-27T16,30.35
2020-11-27T17,44.375
2020-11-27T18,27.775
2020-11-27T19,24.775
2020-11-27T20,75.45
2020-11-27T21,64.475
2020-11-27T22,25.45
2020-11-27T23,16.35
2020-11-28T00,4.675
2020-11-28T01,5.35
2020-11-28T02,3.925
2020-11-28T03,3.125
2020-11-28T04,2.9
2020-11-28T05,2.65
2020-11-28T06,4.675
2020-11-28T07,11.475
2020-11-28T08,26.175
2020-11-28T09,37.35
2020-11-28T10,44
2020-11-28T11,39.625
2020-11-28T12,32.95
2020-11-28T13,37.55
2020-11-28T14,64.55
2020-11-28T15,69.925
2020-11-28T16,37.2
2020-11-28T17,60.75
2020-11-28T18,87.9
2020-11-28T19,52.175
2020-11-28T20,48
2020-11-28T21,43.95
2020-11-28T22,23.875
2020-11-28T23,9.7
2020-11-29T00,6.3
2020-11-29T01,4.925
2020-11-29T02,6.6
2020-11-29T03,4.8
2020-11-29T04,3.325
2020-11-29T05,2.425
2020-11-29T06,3.625
2020-11-29T07,4.2
2020-11-29T08,16.9
2020-11-29T09,34.05
2020-11-29T10,49.05
2020-11-29T11,53.5
2020-11-29T12,26.025
2020-11-29T13,43.175
2020-11-29T14,21.275
2020-11-29T15,31.05
2020-11-29T16,21.575
2020-11-29T17,27.575
2020-11-29T18,51.975
2020-11-29T19,27.4
2020-11-29T20,28.025
2020-11-29T21,16.425
2020-11-29T22,16.85
2020-11-29T23,10.175
2020-11-30T00,4.625
2020-11-30T01,2.525
2020-11-30T02,1.175
2020-11-30T03,1.25
2020-11-30T04,1.325
2020-11-30T05,5.625
2020-11-30T06,16.475
2020-11-30T07,69.8
2020-11-30T08,164.125
2020-11-30T09,52.75
2020-11-30T10,112.75
2020-11-30T11,19.725
2020-11-30T12,28.725
2020-11-30T13,12.6
2020-11-30T14,13.95
2020-11-30T15,13.1
2020-11-30T16,25.225
2020-11-30T17,48.35
2020-11-30T18,49.075
2020-11-30T19,24.25
2020-11-30T20,101.5
2020-11-30T21,64.325
2020-11-30T22,30.3
2020-11-30T23,13.625
2020-12-01T00,5.525
2020-12-01T01,2.65
2020-12-01T02,1.35
2020-12-01T03,1.2
2020-12-01T04,1.625
2020-12-01T05,5.6
2020-12-01T06,18.6
2020-12-01T07,76.025
2020-12-01T08,167.5
2020-12-01T09,51.875
2020-12-01T10,120.125
2020-12-01T11,22.025
2020-12-01T12,26.5
2020-12-01T13,12.025
2020-12-01T14,16.875
2020-12-01T15,14.475
2020-12-01T16,27.95
2020-12-01T17,55.15
2020-12-01T18,62.175
2020-12-01T19,26.025
2020-12-01T20,111.125
2020-12-01T21,81.25
2020-12-01T22,31.55
2020-12-01T23,12.425
2020-12-02T00,7.375
2020-12-02T01,4.3
2020-12-02T02,2.9
2020-12-02T03,1.8
2020-12-02T04,1.75
2020-12-02T05,5.475
2020-12-02T06,17.125
2020-12-02T07,74.4
2020-12-02T08,155.175
2020-12-02T09,34.35
2020-12-02T10,113.55
2020-12-02T11,20
2020-12-02T12,33.825
2020-12-02T13,12.325
2020-12-02T14,18.2
2020-12-02T15,16.225
2020-12-02T16,22.525
2020-12-02T17,42.75
2020-12-02T18,58.775
2020-12-02T19,23.725
2020-12-02T20,105.275
2020-12-02T21,78.65
2020-12-02T22,31.05
2020-12-02T23,10.2
2020-12-03T00,10.9
2020-12-03T01,7.225
2020-12-03T02,3.4
2020-12-03T03,1.9
2020-12-03T04,1.375
2020-12-03T05,4.625
2020-12-03T06,17.2
2020-12-03T07,61.05
2020-12-03T08,143
2020-12-03T09,41.225
2020-12-03T10,104.35
2020-12-03T11,18.3
2020-12-03T12,20.525
2020-12-03T13,12.45
2020-12-03T14,22.175
2020-12-03T15,10.825
2020-12-03T16,22.8
2020-12-03T17,39.8
2020-12-03T18,36.775
2020-12-03T19,14.7
2020-12-03T20,77.125
2020-12-03T21,54.25
2020-12-03T22,21.525
2020-12-03T23,12.1
2020-12-04T00,3.8
2020-12-04T01,5.7
2020-12-04T02,2.3
2020-12-04T03,1.8
2020-12-04T04,1.5
2020-12-04T05,5.075
2020-12-04T06,11.025
2020-12-04T07,59.175
2020-12-04T08,128.925
2020-12-04T09,32.675
2020-12-04T10,81.2
2020-12-04T11,11.625
2020-12-04T12,34.5
2020-12-04T13,12.475
2020-12-04T14,20.175
2020-12-04T15,16.15
2020-12-04T16,21.45
2020-12-04T17,17.25
2020-12-04T18,20.375
2020-12-04T19,25.975
2020-12-04T20,54.15
2020-12-04T21,64.125
2020-12-04T22,24.15
2020-12-04T23,11.525
2020-12-05T00,4.375
2020-12-05T01,5
2020-12-05T02,6.4
2020-12-05T03,4.875
2020-12-05T04,3.275
2020-12-05T05,3.475
2020-12-05T06,3.825
2020-12-05T07,10.45
2020-12-05T08,20.75
2020-12-05T09,29.9
2020-12-05T10,32.075
2020-12-05T11,31.925
2020-12-05T12,26.825
2020-12-05T13,19.225
2020-12-05T14,23.1
2020-12-05T15,23.35
2020-12-05T16,14.55
2020-12-05T17,36.7
2020-12-05T18,34.9
2020-12-05T19,17.35
2020-12-05T20,27.35
2020-12-05T21,36.475
2020-12-05T22,16.7
2020-12-05T23,8.7
2020-12-06T00,5.525
2020-12-06T01,4.8
2020-12-06T02,6.45
2020-12-06T03,5.875
2020-12-06T04,3.175
2020-12-06T05,2.775
2020-12-06T06,3.1
2020-12-06T07,3.9
2020-12-06T08,12.225
2020-12-06T09,21.725
2020-12-06T10,37.775
2020-12-06T11,30.55
2020-12-06T12,31.075
2020-12-06T13,27.35
2020-12-06T14,22.225
2020-12-06T15,44.55
2020-12-06T16,19.275
2020-12-06T17,26
2020-12-06T18,48.925
2020-12-06T19,27.725
2020-12-06T20,38.725
2020-12-06T21,19.15
2020-12-06T22,16.075
2020-12-06T23,12.9
2020-12-07T00,4.65
2020-12-07T01,3.3
2020-12-07T02,1.7
2020-12-07T03,0.75
2020-12-07T04,1.45
2020-12-07T05,5.275
2020-12-07T06,16.75
2020-12-07T07,71.05
2020-12-07T08,158.6
2020-12-07T09,54.825
2020-12-07T10,115.6
2020-12-07T11,19.875
2020-12-07T12,25.85
2020-12-07T13,12.725
2020-12-07T14,14.225
2020-12-07T15,14.25
2020-12-07T16,29.85
2020-12-07T17,56.525
2020-12-07T18,47.025
2020-12-07T19,24.7
2020-12-07T20,104.225
2020-12-07T21,73.025
2020-12-07T22,29.125
2020-12-07T23,11.85
2020-12-08T00,6.4
2020-12-08T01,3.85
2020-12-08T02,2.225
2020-12-08T03,1.4
2020-12-08T04,1.875
2020-12-08T05,5.425
2020-12-08T06,16.375
2020-12-08T07,76.475
2020-12-08T08,177.675
2020-12-08T09,50.6
2020-12-08T10,127.8
2020-12-08T11,21.45
2020-12-08T12,27.575
2020-12-08T13,16.6
2020-12-08T14,16
2020-12-08T15,14.925
2020-12-08T16,26.65
2020-12-08T17,47.875
2020-12-08T18,60.55
2020-12-08T19,24.55
2020-12-08T20,112.05
2020-12-08T21,78.625
2020-12-08T22,33.925
2020-12-08T23,10.275
2020-12-09T00,7.75
2020-12-09T01,8.025
2020-12-09T02,2.9
2020-12-09T03,1.85
2020-12-09T04,1.55
2020-12-09T05,4.825
2020-12-09T06,16.775
2020-12-09T07,71.75
2020-12-09T08,156.375
2020-12-09T09,39.95
2020-12-09T10,118.475
2020-12-09T11,16.725
2020-12-09T12,28.6
2020-12-09T13,13.25
2020-12-09T14,18
2020-12-09T15,14.35
2020-12-09T16,21.2
2020-12-09T17,46.1
2020-12-09T18,63.65
2020-12-09T19,20.775
2020-12-09T20,107.9
2020-12-09T21,71.775
2020-12-09T22,32.175
2020-12-09T23,10.025
2020-12-10T00,8.475
2020-12-10T01,7.55
2020-12-10T02,2.825
2020-12-10T03,1.8
2020-12-10T04,1.55
2020-12-10T05,5.375
2020-12-10T06,15.45
2020-12-10T07,72.95
2020-12-10T08,164.225
2020-12-10T09,44.9
2020-12-10T10,111.05
2020-12-10T11,23.45
2020-12-10T12,29.275
2020-12-10T13,17.325
2020-12-10T14,16.875
2020-12-10T15,12.9
2020-12-10T16,24.3
2020-12-10T17,47.725
2020-12-10T18,45.5
2020-12-10T19,25.025
2020-12-10T20,102.15
2020-12-10T21,79.725
2020-12-10T22,28.7
2020-12-10T23,12.675
2020-12-11T00,4.975
2020-12-11T01,9.475
2020-12-11T02,5.05
2020-12-11T03,2.275
2020-12-11T04,1.65
2020-12-11T05,3.025
2020-12-11T06,7.35
2020-12-11T07,42.55
2020-12-11T08,93.35
2020-12-11T09,24.7
2020-12-11T10,64.5
2020-12-11T11,12.65
2020-12-11T12,23.775
2020-12-11T13,13.825
2020-12-11T14,15.85
2020-12-11T15,25.95
2020-12-11T16,17.325
2020-12-11T17,33.925
2020-12-11T18,39.225
2020-12-11T19,22.7
2020-12-11T20,59.525
2020-12-11T21,56.275
2020-12-11T22,23.075
2020-12-11T23,12.175
2020-12-12T00,4.9
2020-12-12T01,5.175
2020-12-12T02,6.55
2020-12-12T03,6.6
2020-12-12T04,3.475
2020-12-12T05,3.575
2020-12-12T06,3.6
2020-12-12T07,10.625
2020-12-12T08,18.125
2020-12-12T09,31.65
2020-12-12T10,28.8
2020-12-12T11,32.35
2020-12-12T12,27.175
2020-12-12T13,18.475
2020-12-12T14,23.55
2020-12-12T15,17.55
2020-12-12T16,20.175
2020-12-12T17,19.75
2020-12-12T18,15.175
2020-12-12T19,20.275
2020-12-12T20,37.975
2020-12-12T21,44.175
2020-12-12T22,19.275
2020-12-12T23,9.625
2020-12-13T00,5.525
2020-12-13T01,5.5
2020-12-13T02,10.975
2020-12-13T03,6.6
2020-12-13T04,3.375
2020-12-13T05,3.1
2020-12-13T06,3.2
2020-12-13T07,5.375
2020-12-13T08,13.8
2020-12-13T09,30.775
2020-12-13T10,43.3
2020-12-13T11,37.225
2020-12-13T12,25.375
2020-12-13T13,32.75
2020-12-13T14,16.85
2020-12-13T15,22.575
2020-12-13T16,11.775
2020-12-13T17,24.975
2020-12-13T18,33.65
2020-12-13T19,19.75
2020-12-13T20,30.025
2020-12-13T21,19.175
2020-12-13T22,11.025
2020-12-13T23,9.075
2020-12-14T00,6.925
2020-12-14T01,2.575
2020-12-14T02,1.575
2020-12-14T03,1.3
2020-12-14T04,1.175
2020-12-14T05,5.05
2020-12-14T06,12.9
2020-12-14T07,63.45
2020-12-14T08,160.45
2020-12-14T09,43.575
2020-12-14T10,110.8
2020-12-14T11,14.025
2020-12-14T12,25.975
2020-12-14T13,11.6
2020-12-14T14,17.225
2020-12-14T15,16.25
2020-12-14T16,28.8
2020-12-14T17,46.825
2020-12-14T18,58.25
2020-12-14T19,23.525
2020-12-14T20,98.925
2020-12-14T21,70.4
2020-12-14T22,25.225
2020-12-14T23,11
2020-12-15T00,7.55
2020-12-15T01,6.3
2020-12-15T02,3.65
2020-12-15T03,1.325
2020-12-15T04,1.5
2020-12-15T05,5.225
2020-12-15T06,11.675
2020-12-15T07,51.35
2020-12-15T08,144.725
2020-12-15T09,34.225
2020-12-15T10,99.65
2020-12-15T11,14.4
2020-12-15T12,35.875
2020-12-15T13,19.35
2020-12-15T14,16.675
2020-12-15T15,16.65
2020-12-15T16,25.3
2020-12-15T17,43.725
2020-12-15T18,53.525
2020-12-15T19,22.125
2020-12-15T20,160.125
2020-12-15T21,60.525
2020-12-15T22,23.5
2020-12-15T23,10.475
2020-12-16T00,4.4
2020-12-16T01,2.975
2020-12-16T02,2.075
2020-12-16T03,1.175
2020-12-16T04,1.45
2020-12-16T05,5.475
2020-12-16T06,16
2020-12-16T07,72.4
2020-12-16T08,162.15
2020-12-16T09,40
2020-12-16T10,106.075
2020-12-16T11,18.75
2020-12-16T12,36.925
2020-12-16T13,18.95
2020-12-16T14,18.525
2020-12-16T15,17.175
2020-12-16T16,27.375
2020-12-16T17,45.325
2020-12-16T18,60.375
2020-12-16T19,30.55
2020-12-16T20,173.425
2020-12-16T21,64.4
2020-12-16T22,25.7
2020-12-16T23,9.375
2020-12-17T00,6.7
2020-12-17T01,3.275
2020-12-17T02,1.525
2020-12-17T03,1.15
2020-12-17T04,1.65
2020-12-17T05,5.3
2020-12-17T06,16.2
2020-12-17T07,73.575
2020-12-17T08,171.85
2020-12-17T09,52.05
2020-12-17T10,120.175
2020-12-17T11,16.825
2020-12-17T12,32.05
2020-12-17T13,12.95
2020-12-17T14,16.85
2020-12-17T15,16.775
2020-12-17T16,33.325
2020-12-17T17,45.05
2020-12-17T18,45.15
2020-12-17T19,30.7
2020-12-17T20,163.575
2020-12-17T21,68.8
2020-12-17T22,25.75
2020-12-17T23,10.7
2020-12-18T00,4.7
2020-12-18T01,4.025
2020-12-18T02,2.325
2020-12-18T03,1.625
2020-12-18T04,1.55
2020-12-18T05,6.2
2020-12-18T06,13.35
2020-12-18T07,61.5
2020-12-18T08,139.875
2020-12-18T09,36.875
2020-12-18T10,83.575
2020-12-18T11,12.55
2020-12-18T12,33.025
2020-12-18T13,13.625
2020-12-18T14,12.85
2020-12-18T15,24.7
2020-12-18T16,31.05
2020-12-18T17,33.825
2020-12-18T18,21.125
2020-12-18T19,20.925
2020-12-18T20,136.6
2020-12-18T21,65.3
2020-12-18T22,16.7
2020-12-18T23,15.375
2020-12-19T00,4.375
2020-12-19T01,4.225
2020-12-19T02,3.2
2020-12-19T03,2.05
2020-12-19T04,1.65
2020-12-19T05,3.9
2020-12-19T06,5.4
2020-12-19T07,8.525
2020-12-19T08,20.075
2020-12-19T09,26.375
2020-12-19T10,14.8
2020-12-19T11,14.175
2020-12-19T12,18.725
2020-12-19T13,16.6
2020-12-19T14,19.125
2020-12-19T15,39.125
2020-12-19T16,21.475
2020-12-19T17,17.825
2020-12-19T18,28.425
2020-12-19T19,19.375
2020-12-19T20,78.45
2020-12-19T21,35.05
2020-12-19T22,12.925
2020-12-19T23,9.15
2020-12-20T00,2.975
2020-12-20T01,2.725
2020-12-20T02,2.425
2020-12-20T03,2.3
2020-12-20T04,1.475
2020-12-20T05,2.8
2020-12-20T06,3.525
2020-12-20T07,6.275
2020-12-20T08,15.025
2020-12-20T09,24.375
2020-12-20T10,42.775
2020-12-20T11,32.55
2020-12-20T12,27.525
2020-12-20T13,22.05
2020-12-20T14,28.6
2020-12-20T15,47.95
2020-12-20T16,23.875
2020-12-20T17,48.05
2020-12-20T18,51.4
2020-12-20T19,17.7
2020-12-20T20,61.85
2020-12-20T21,23.05
2020-12-20T22,13.8
2020-12-20T23,5.925
2020-12-21T00,2.6
2020-12-21T01,2.325
2020-12-21T02,1.475
2020-12-21T03,1.35
2020-12-21T04,1.25
2020-12-21T05,3.875
2020-12-21T06,5.225
2020-12-21T07,20.175
2020-12-21T08,48.4
2020-12-21T09,15.7
2020-12-21T10,37.825
2020-12-21T11,8.625
2020-12-21T12,13.375
2020-12-21T13,10.375
2020-12-21T14,8.075
2020-12-21T15,11.075
2020-12-21T16,14.45
2020-12-21T17,24.375
2020-12-21T18,28.7
2020-12-21T19,11.5
2020-12-21T20,76.8
2020-12-21T21,32.3
2020-12-21T22,17.65
2020-12-21T23,7.15
2020-12-22T00,2.55
2020-12-22T01,2.275
2020-12-22T02,0.975
2020-12-22T03,1
2020-12-22T04,1.575
2020-12-22T05,3.575
2020-12-22T06,9.225
2020-12-22T07,28.1
2020-12-22T08,74.65
2020-12-22T09,24.05
2020-12-22T10,38
2020-12-22T11,11.325
2020-12-22T12,23
2020-12-22T13,13.55
2020-12-22T14,12.575
2020-12-22T15,20.45
2020-12-22T16,17.6
2020-12-22T17,27.025
2020-12-22T18,19.05
2020-12-22T19,19.1
2020-12-22T20,85.25
2020-12-22T21,42.725
2020-12-22T22,18.125
2020-12-22T23,7.75
2020-12-23T00,3.025
2020-12-23T01,1.85
2020-12-23T02,1.45
2020-12-23T03,1.025
2020-12-23T04,1.2
2020-12-23T05,4.775
2020-12-23T06,6.75
2020-12-23T07,17.875
2020-12-23T08,47.95
2020-12-23T09,18.425
2020-12-23T10,29.5
2020-12-23T11,11.125
2020-12-23T12,25.725
2020-12-23T13,11.775
2020-12-23T14,11.5
2020-12-23T15,16.675
2020-12-23T16,19.325
2020-12-23T17,20.875
2020-12-23T18,13.525
2020-12-23T19,20.525
2020-12-23T20,62.025
2020-12-23T21,27.825
2020-12-23T22,17.45
2020-12-23T23,6.55
2020-12-24T00,2.575
2020-12-24T01,1.75
2020-12-24T02,1.15
2020-12-24T03,1.2
2020-12-24T04,1.1
2020-12-24T05,3.425
2020-12-24T06,5.675
2020-12-24T07,14.55
2020-12-24T08,28.75
2020-12-24T09,14.275
2020-12-24T10,8.65
2020-12-24T11,21.875
2020-12-24T12,10.975
2020-12-24T13,18.2
2020-12-24T14,8.375
2020-12-24T15,15.25
2020-12-24T16,12.35
2020-12-24T17,13.325
2020-12-24T18,13.45
2020-12-24T19,18.825
2020-12-24T20,18.8
2020-12-24T21,12.75
2020-12-24T22,3.2
2020-12-24T23,2.875
2020-12-25T00,4.175
2020-12-25T01,4.6
2020-12-25T02,4.075
2020-12-25T03,3.15
2020-12-25T04,2.125
2020-12-25T05,2.1
2020-12-25T06,2.45
2020-12-25T07,2.55
2020-12-25T08,3.525
2020-12-25T09,6.375
2020-12-25T10,8.95
2020-12-25T11,13.75
2020-12-25T12,14.25
2020-12-25T13,10.65
2020-12-25T14,11.825
